"ID_MAGASIN";"ID_FAMILLE_PRODUIT";"ID_TEMPS";"VENTES_OBJECTIF";"VENTES_REEL";"CA_OBJECTIF";"CA_REEL";"MARGE_OBJECTIF";"MARGE_REEL";"DATE_MAJ"
7;3;"201409";198;406;84244;75155;3.27;3.09;25/03/16
8;1;"201409";301;796;71720;9260;1.75;5;25/03/16
8;2;"201409";160;322;46371;45977;8.93;6.35;25/03/16
8;3;"201409";226;560;85283;87139;9.53;9.9;25/03/16
9;1;"201409";365;691;50269;53297;6.7;9.7;25/03/16
9;2;"201409";70;938;61493;97255;1.26;6.25;25/03/16
9;3;"201409";754;138;48637;5422;2.63;5.69;25/03/16
10;1;"201409";746;222;74859;86930;0.36;2.85;25/03/16
10;2;"201409";729;633;65322;18785;8.75;8.29;25/03/16
10;3;"201409";349;160;66839;91672;7.36;7.24;25/03/16
1;1;"201409";89;208;57724;76022;2.91;3.37;25/03/16
1;2;"201409";790;771;92296;40612;4.58;0.15;25/03/16
1;3;"201409";15;159;8668;62269;2.54;3.05;25/03/16
43;1;"201409";900;722;16013;82107;7.14;0.96;25/03/16
43;2;"201409";680;880;84878;69915;3.96;1.65;25/03/16
43;3;"201409";962;188;89101;74202;8.36;6.97;25/03/16
44;1;"201409";134;795;44255;87937;4.58;4.36;25/03/16
44;2;"201409";654;291;57917;13150;7.22;3.1;25/03/16
44;3;"201409";829;23;95831;96715;0.97;1.4;25/03/16
45;1;"201409";806;645;43221;2168;9.22;2.96;25/03/16
45;2;"201409";844;32;94347;40046;3.73;6.08;25/03/16
45;3;"201409";76;998;34401;93761;5.04;1.89;25/03/16
46;1;"201409";499;863;2006;88890;5.72;4.09;25/03/16
46;2;"201409";197;486;59026;45296;4.53;1.35;25/03/16
46;3;"201409";592;413;93718;66709;4.96;5.99;25/03/16
25;1;"201409";324;786;99127;28504;8.93;3.46;25/03/16
25;2;"201409";26;965;82139;79792;3.88;0.39;25/03/16
25;3;"201409";706;426;66653;76333;7.88;2.21;25/03/16
26;1;"201409";449;34;85790;99713;0.49;1.96;25/03/16
26;2;"201409";422;22;96856;71347;4.43;7.68;25/03/16
26;3;"201409";726;875;13340;58160;7.36;2.69;25/03/16
27;1;"201409";466;407;21352;48026;7.11;7.59;25/03/16
27;2;"201409";171;11;85303;79997;9.51;0.77;25/03/16
27;3;"201409";262;91;40579;50606;8.77;6.96;25/03/16
28;1;"201409";41;743;1575;75127;0.43;9.2;25/03/16
28;2;"201409";259;435;80577;26107;5.79;8.44;25/03/16
28;3;"201409";294;199;6792;71178;6.34;0.84;25/03/16
29;1;"201409";575;281;99080;64538;1.1;3.25;25/03/16
29;2;"201409";292;795;16858;71164;0.98;7.11;25/03/16
29;3;"201409";658;574;23080;11785;1.59;4.42;25/03/16
30;1;"201409";285;104;20055;32984;3.4;7.15;25/03/16
30;2;"201409";453;275;5243;77401;5.42;2.29;25/03/16
30;3;"201409";501;825;36881;61026;4.48;8.56;25/03/16
31;1;"201409";749;115;44195;20894;7.3;3.44;25/03/16
31;2;"201409";657;157;71386;74635;7.15;1.77;25/03/16
31;3;"201409";207;862;75826;91395;8;4.36;25/03/16
15;1;"201409";415;353;54473;81088;8.85;6.19;25/03/16
15;2;"201409";218;499;90226;80980;4.32;0.44;25/03/16
15;3;"201409";595;38;74913;60053;3.29;4.61;25/03/16
32;1;"201409";649;848;2189;75891;0.34;4.74;25/03/16
32;2;"201409";571;730;65947;65479;1.08;3.91;25/03/16
32;3;"201409";555;7;89268;14921;8.95;0.51;25/03/16
33;1;"201409";816;981;31725;16344;2.66;2.15;25/03/16
33;2;"201409";183;57;12414;86103;9.36;5.01;25/03/16
33;3;"201409";657;50;75351;97563;6.47;8.28;25/03/16
34;1;"201409";812;25;55119;8696;4.61;1.86;25/03/16
34;2;"201409";106;402;7847;2909;9.23;3.18;25/03/16
34;3;"201409";359;410;57376;79610;9.44;4.03;25/03/16
35;1;"201409";913;741;60973;99074;5.76;6.01;25/03/16
35;2;"201409";203;252;15636;11974;8.81;3.17;25/03/16
35;3;"201409";500;279;19123;77908;1.7;1.21;25/03/16
36;1;"201409";569;827;68847;74106;5.2;9.86;25/03/16
36;2;"201409";626;44;10132;44120;2.59;8.57;25/03/16
36;3;"201409";860;575;84424;63445;1.25;4.5;25/03/16
37;1;"201409";211;855;88277;28680;1.04;5.39;25/03/16
37;2;"201409";281;450;24713;79290;5.43;1.04;25/03/16
37;3;"201409";628;279;5600;34813;1.05;0.43;25/03/16
38;1;"201409";329;254;9647;87609;1.07;4.34;25/03/16
38;2;"201409";388;43;47790;99516;9.79;3.19;25/03/16
38;3;"201409";468;603;50838;80587;9.04;2.26;25/03/16
39;1;"201409";87;207;62159;99749;0.53;8.93;25/03/16
39;2;"201409";266;499;36500;39459;4.33;2.11;25/03/16
39;3;"201409";345;84;65075;93573;7.84;7.2;25/03/16
40;1;"201409";758;24;26109;14309;6.62;0.86;25/03/16
40;2;"201409";864;628;89025;77203;2.85;6.96;25/03/16
40;3;"201409";160;439;98455;85398;1.79;5.68;25/03/16
41;1;"201409";670;633;63891;16210;5.88;1.65;25/03/16
41;2;"201409";911;216;53106;22651;0.4;2.54;25/03/16
41;3;"201409";793;930;30697;28164;1.38;4.27;25/03/16
42;1;"201409";387;830;50284;50610;4;6.99;25/03/16
42;2;"201409";825;96;73046;87205;4.03;9.49;25/03/16
42;3;"201409";824;736;96298;52441;8.42;7.43;25/03/16
48;1;"201409";85;757;19603;3572;6.85;2.17;25/03/16
48;2;"201409";707;789;87071;14377;3.67;8.04;25/03/16
48;3;"201409";191;629;69082;38736;2.03;7.69;25/03/16
47;1;"201409";375;19;43001;26727;2.96;0.8;25/03/16
47;2;"201409";979;915;81344;18222;1.17;8.03;25/03/16
47;3;"201409";520;15;66120;48448;3.1;4.54;25/03/16
11;1;"201408";461;358;93439;955;3.95;6.32;25/03/16
11;2;"201408";857;585;4218;26731;7.7;2.55;25/03/16
11;3;"201408";933;563;13472;53305;0.61;1.67;25/03/16
12;1;"201408";317;868;32585;19724;0.78;2.8;25/03/16
12;2;"201408";45;527;71446;25995;8.18;8.41;25/03/16
12;3;"201408";380;538;80235;73052;2.45;4.38;25/03/16
13;1;"201408";840;151;56877;83685;3.29;9.51;25/03/16
13;2;"201408";890;19;40928;22711;8.1;6.05;25/03/16
13;3;"201408";895;441;17291;56626;8.5;9.43;25/03/16
14;1;"201408";498;871;79192;47922;5.07;4.84;25/03/16
14;2;"201408";246;679;1032;10755;4.42;4.04;25/03/16
14;3;"201408";723;84;35029;82253;8.76;0.01;25/03/16
2;1;"201408";742;141;62003;55992;9.26;8.42;25/03/16
2;2;"201408";789;12;71025;89505;7.21;0.72;25/03/16
2;3;"201408";705;327;88105;36249;3.54;6.69;25/03/16
16;1;"201408";477;428;9595;75813;4.92;5.71;25/03/16
16;2;"201408";214;239;7763;57682;5.06;6.91;25/03/16
16;3;"201408";515;939;31654;42497;6.96;8.36;25/03/16
17;1;"201408";970;365;46143;51873;2.27;9.55;25/03/16
17;2;"201408";766;1000;15947;4799;1.88;4.95;25/03/16
17;3;"201408";14;779;32946;76220;8.69;6.35;25/03/16
18;1;"201408";411;140;88074;27817;6.56;9.83;25/03/16
18;2;"201408";730;51;16667;37496;9.17;2.75;25/03/16
18;3;"201408";545;807;30839;17720;4.98;1.97;25/03/16
19;1;"201408";875;330;70586;55358;9.65;5.24;25/03/16
19;2;"201408";69;624;14141;85988;7.57;8.26;25/03/16
19;3;"201408";486;449;70782;81624;5.6;0.9;25/03/16
20;1;"201408";852;974;24856;27940;9.8;1.79;25/03/16
20;2;"201408";337;711;91322;71519;2.04;7.95;25/03/16
20;3;"201408";69;972;22281;24224;4.88;3.24;25/03/16
21;1;"201408";385;562;88843;80874;1.56;7.65;25/03/16
21;2;"201408";243;485;90691;90390;5.24;5.45;25/03/16
21;3;"201408";844;957;74849;14257;9.88;3.52;25/03/16
22;1;"201408";752;96;59767;72683;2.94;1.81;25/03/16
22;2;"201408";591;639;22711;4745;7.24;0.16;25/03/16
22;3;"201408";203;860;62193;39545;5.75;4.11;25/03/16
23;1;"201408";994;865;39951;94704;7.49;9.12;25/03/16
23;2;"201408";279;652;2436;82562;4.32;3.68;25/03/16
23;3;"201408";122;537;43649;84129;4.03;5.11;25/03/16
24;1;"201408";883;884;53988;70148;1.85;8.57;25/03/16
24;2;"201408";789;490;12527;18085;5.44;3.26;25/03/16
24;3;"201408";35;437;63960;17370;8.98;3.95;25/03/16
3;1;"201408";133;227;36220;14789;3.14;6.31;25/03/16
3;2;"201408";844;408;61290;73641;6.47;2.81;25/03/16
3;3;"201408";299;964;76742;42524;3.87;2.59;25/03/16
4;1;"201408";343;280;54040;1323;4.06;1.98;25/03/16
4;2;"201408";88;97;93927;9073;9.54;9.77;25/03/16
4;3;"201408";866;246;3435;53316;1.68;0.68;25/03/16
5;1;"201408";702;678;99147;65594;0.68;0.52;25/03/16
5;2;"201408";251;81;35001;80528;9.7;1.33;25/03/16
5;3;"201408";479;304;99751;21453;8.24;5.64;25/03/16
6;1;"201408";340;474;66223;6387;1.36;2.14;25/03/16
6;2;"201408";443;50;25100;22488;4.51;0.21;25/03/16
6;3;"201408";554;521;16763;28032;6.63;6.16;25/03/16
7;1;"201408";517;795;50229;159;8.16;4.82;25/03/16
7;2;"201408";620;226;40378;87555;1.76;9.46;25/03/16
7;3;"201408";463;388;22943;32498;8.64;4.72;25/03/16
8;1;"201408";476;934;8961;16956;4.97;4.73;25/03/16
8;2;"201408";811;0;2065;88530;8.53;2.15;25/03/16
8;3;"201408";626;905;1993;90609;4.41;1.37;25/03/16
9;1;"201408";961;412;84699;50333;6.42;2.43;25/03/16
9;2;"201408";477;791;33610;43932;7.72;9.48;25/03/16
9;3;"201408";380;464;92684;40013;2.02;7.19;25/03/16
10;1;"201408";584;606;73074;27659;0.77;6.26;25/03/16
10;2;"201408";743;567;31475;80705;5.56;7.61;25/03/16
10;3;"201408";643;977;11716;75644;3.05;6.21;25/03/16
1;1;"201408";594;7;80547;91433;6.38;4.85;25/03/16
1;2;"201408";3;39;28675;97062;6.72;1.57;25/03/16
1;3;"201408";792;134;12562;53754;1.19;4.02;25/03/16
43;1;"201408";308;443;89875;22259;9.32;7.86;25/03/16
43;2;"201408";604;67;2768;59729;8.69;3.09;25/03/16
43;3;"201408";879;695;52498;26602;7.6;7.3;25/03/16
44;1;"201408";282;851;27567;64057;4.43;4.46;25/03/16
44;2;"201408";243;464;17745;47856;2.73;8.41;25/03/16
44;3;"201408";51;495;16629;20833;7.98;2.54;25/03/16
45;1;"201408";500;48;73974;30452;2.18;8.94;25/03/16
45;2;"201408";28;255;30433;70079;1.4;7.64;25/03/16
45;3;"201408";818;783;37514;61113;0.47;1.99;25/03/16
46;1;"201408";575;932;99187;33671;8.39;7.81;25/03/16
46;2;"201408";957;52;84875;41294;0.97;4.63;25/03/16
46;3;"201408";641;94;21042;7988;1.74;0.77;25/03/16
25;1;"201408";13;405;67543;96034;6.27;8.55;25/03/16
25;2;"201408";22;150;1649;10807;2.78;4.2;25/03/16
25;3;"201408";386;49;26369;59034;7.25;2.75;25/03/16
26;1;"201408";989;678;95250;60762;9.92;5.06;25/03/16
26;2;"201408";715;827;67670;68489;5.29;3.86;25/03/16
26;3;"201408";140;643;70384;33022;8.78;8.47;25/03/16
27;1;"201408";753;930;6476;89357;9.68;6.01;25/03/16
27;2;"201408";429;453;40731;32875;2.99;7;25/03/16
27;3;"201408";766;63;11730;18178;5.73;1.47;25/03/16
28;1;"201408";379;107;24583;63977;4.86;3.94;25/03/16
28;2;"201408";882;968;31492;40601;5.01;7.89;25/03/16
28;3;"201408";556;786;97883;33526;5.94;2.03;25/03/16
29;1;"201408";504;498;2124;93589;7.91;8.43;25/03/16
29;2;"201408";361;971;63555;68312;4.33;4.34;25/03/16
29;3;"201408";658;488;84047;7164;5.89;2.26;25/03/16
30;1;"201408";382;92;96908;5907;6.45;0.08;25/03/16
30;2;"201408";254;526;77258;54100;4.28;0.46;25/03/16
30;3;"201408";911;935;63615;88943;1.73;8.98;25/03/16
31;1;"201408";910;975;63848;48005;0.89;8.58;25/03/16
31;2;"201408";570;868;6319;54112;2.35;5.1;25/03/16
31;3;"201408";502;183;3760;76019;7.55;5.24;25/03/16
15;1;"201408";301;421;25977;6774;9.55;0.06;25/03/16
15;2;"201408";332;453;45473;25371;8.39;8.98;25/03/16
15;3;"201408";872;262;24955;98545;4.93;8.93;25/03/16
32;1;"201408";311;193;73785;62563;7.75;2.19;25/03/16
32;2;"201408";565;542;96109;79959;1.41;4.73;25/03/16
32;3;"201408";692;310;89809;56387;5.15;7.87;25/03/16
33;1;"201408";146;417;79822;9213;9.09;8.17;25/03/16
33;2;"201408";976;406;68762;5030;9;0.84;25/03/16
33;3;"201408";487;496;62607;13498;4.19;3.55;25/03/16
34;1;"201408";350;28;21699;20413;7.09;7.72;25/03/16
34;2;"201408";64;689;13039;80592;6.85;1.1;25/03/16
34;3;"201408";672;39;95595;70831;9.09;9.42;25/03/16
35;1;"201408";756;314;87288;15881;7.98;9.99;25/03/16
35;2;"201408";71;93;12697;51768;5.77;9.55;25/03/16
35;3;"201408";492;790;86567;18574;7.84;2.26;25/03/16
36;1;"201408";746;40;82556;55734;9.78;4.38;25/03/16
36;2;"201408";936;942;83717;1896;5.39;0.08;25/03/16
36;3;"201408";320;823;17935;55570;9.13;0.06;25/03/16
37;1;"201408";897;148;46365;79928;8.42;2.96;25/03/16
37;2;"201408";767;21;84690;13034;8.58;2.36;25/03/16
37;3;"201408";925;230;24632;75169;6.56;7.08;25/03/16
38;1;"201408";64;442;55109;28690;4.26;6.9;25/03/16
38;2;"201408";378;130;23283;13929;8.97;5.1;25/03/16
38;3;"201408";78;465;19819;43451;5.82;4.04;25/03/16
39;1;"201408";310;772;8507;14654;7.37;2.18;25/03/16
39;2;"201408";43;784;38654;81989;3.04;2.85;25/03/16
39;3;"201408";420;287;86621;97284;2.3;9.71;25/03/16
40;1;"201408";635;432;56944;83611;1.45;2.92;25/03/16
40;2;"201408";416;680;82976;31511;4.15;0.84;25/03/16
40;3;"201408";728;515;905;5791;3.39;9.2;25/03/16
41;1;"201408";789;204;2173;4884;4.73;3.21;25/03/16
41;2;"201408";722;983;56949;136;6.6;5.17;25/03/16
41;3;"201408";237;126;92107;95323;8.33;7.41;25/03/16
42;1;"201408";401;901;49007;13041;6.72;5.68;25/03/16
42;2;"201408";510;77;61936;52938;5.79;3.04;25/03/16
42;3;"201408";772;428;82018;32286;8.75;2.5;25/03/16
48;1;"201408";821;182;12187;1526;1.78;4.59;25/03/16
48;2;"201408";832;362;5701;74462;8.31;2.15;25/03/16
48;3;"201408";438;810;42233;21560;1.55;6.81;25/03/16
47;1;"201408";60;115;56786;98939;7.33;1.72;25/03/16
47;2;"201408";998;892;87696;54169;8.53;7.93;25/03/16
47;3;"201408";111;88;52394;27457;0.24;2.89;25/03/16
11;1;"201407";676;12;75221;56549;2.6;4.16;25/03/16
11;2;"201407";551;517;46522;59595;6.35;6.54;25/03/16
11;3;"201407";531;139;18425;75991;9.97;3.71;25/03/16
12;1;"201407";508;171;856;71249;1.43;2.75;25/03/16
12;2;"201407";170;18;48971;83288;7.12;1.24;25/03/16
12;3;"201407";338;544;53242;16677;3.6;5.3;25/03/16
13;1;"201407";402;898;30366;93124;0.74;4.27;25/03/16
13;2;"201407";798;232;52786;30702;1.06;3.81;25/03/16
13;3;"201407";35;422;70953;97188;3.54;1.33;25/03/16
14;1;"201407";274;405;58687;29661;3.9;0.7;25/03/16
14;2;"201407";917;270;30960;79363;1.14;0.38;25/03/16
14;3;"201407";764;83;26018;19285;5.46;1.88;25/03/16
2;1;"201407";617;968;66900;44370;0.08;4.88;25/03/16
2;2;"201407";799;510;74646;79538;1.56;2.94;25/03/16
2;3;"201407";509;303;43416;2620;3.71;8.6;25/03/16
16;1;"201407";366;758;95008;752;3.07;8.74;25/03/16
16;2;"201407";549;196;81972;6164;4.64;9.08;25/03/16
16;3;"201407";517;285;4012;50392;3.02;2.3;25/03/16
17;1;"201407";84;953;98112;163;3.15;3.55;25/03/16
17;2;"201407";62;984;23744;75011;1.29;7.79;25/03/16
17;3;"201407";505;718;17911;17185;2.37;4.39;25/03/16
18;1;"201407";602;770;97439;7627;6.61;0.59;25/03/16
18;2;"201407";325;562;56531;27100;4.01;0.2;25/03/16
18;3;"201407";110;431;88792;24836;2.14;1.67;25/03/16
19;1;"201407";186;714;81293;54172;3.05;3.63;25/03/16
19;2;"201407";757;928;80378;22201;5.37;6.02;25/03/16
19;3;"201407";562;545;14930;58709;1.88;1.22;25/03/16
20;1;"201407";481;388;6588;1824;1.01;9.28;25/03/16
20;2;"201407";537;749;32859;48606;1.84;9.05;25/03/16
20;3;"201407";90;524;35692;44288;5.74;7.53;25/03/16
21;1;"201407";657;748;53340;23411;3.38;9.28;25/03/16
21;2;"201407";765;721;88256;68026;4.73;4.76;25/03/16
21;3;"201407";32;149;60943;65595;2.22;2.05;25/03/16
22;1;"201407";462;732;8340;53888;4.66;4.49;25/03/16
22;2;"201407";587;457;81698;85857;0.26;7.19;25/03/16
22;3;"201407";783;75;9333;47892;0.12;9.07;25/03/16
23;1;"201407";761;368;74036;40781;1.77;7.95;25/03/16
23;2;"201407";926;556;90075;67658;2.1;5.19;25/03/16
23;3;"201407";608;714;57216;39775;8.08;1.34;25/03/16
24;1;"201407";80;426;74971;63312;6.15;0.45;25/03/16
24;2;"201407";810;837;2132;44037;9.94;0.15;25/03/16
24;3;"201407";184;132;92148;9970;4.47;4.07;25/03/16
3;1;"201407";268;905;27096;55505;7.29;9.72;25/03/16
3;2;"201407";951;251;77195;15639;3.71;5.25;25/03/16
3;3;"201407";993;59;18247;20629;2.61;1.73;25/03/16
4;1;"201407";291;153;88003;14067;1.97;5.29;25/03/16
4;2;"201407";336;348;57787;36021;2.05;4.22;25/03/16
4;3;"201407";230;502;79596;58017;3.04;7.84;25/03/16
5;1;"201407";712;95;24012;80089;4.54;9.61;25/03/16
5;2;"201407";752;432;22933;21890;1.76;3.04;25/03/16
5;3;"201407";164;811;54642;22532;8.44;4.34;25/03/16
6;1;"201407";66;888;91989;33546;6.9;0.49;25/03/16
6;2;"201407";220;360;89115;40231;5.01;2.45;25/03/16
6;3;"201407";524;549;3143;28930;6.39;3.72;25/03/16
7;1;"201407";831;349;73051;43941;6.52;0.54;25/03/16
7;2;"201407";174;917;94984;18774;4.35;1.4;25/03/16
7;3;"201407";609;319;50609;17645;9.23;6.04;25/03/16
8;1;"201407";644;208;31567;70446;4.77;3.44;25/03/16
8;2;"201407";602;620;23673;40767;4.02;5.25;25/03/16
8;3;"201407";917;641;43651;16607;0.04;5.58;25/03/16
9;1;"201407";495;381;81164;54143;8.34;2.42;25/03/16
9;2;"201407";955;932;8540;91389;0.03;2.21;25/03/16
9;3;"201407";100;315;84030;19908;6.08;3.12;25/03/16
10;1;"201407";583;413;69653;3530;6.03;1.48;25/03/16
10;2;"201407";797;715;91665;65097;1.46;6.31;25/03/16
10;3;"201407";34;858;27086;50487;7.69;4.21;25/03/16
1;1;"201407";861;214;93780;88732;8.15;6.21;25/03/16
1;2;"201407";932;365;36549;62190;8.33;0.8;25/03/16
1;3;"201407";906;131;32252;62027;5.1;0.22;25/03/16
43;1;"201407";838;413;47572;77622;6.65;3.17;25/03/16
43;2;"201407";878;494;65264;67737;1.12;5.44;25/03/16
43;3;"201407";699;391;4249;66657;7.95;9.63;25/03/16
44;1;"201407";299;506;66084;55240;0.45;5.82;25/03/16
44;2;"201407";797;394;30660;42338;9.8;1.57;25/03/16
44;3;"201407";888;12;42510;39974;2.02;5.42;25/03/16
45;1;"201407";905;30;81041;51990;2;3.42;25/03/16
45;2;"201407";621;45;63341;40342;8.01;7.81;25/03/16
45;3;"201407";74;838;60651;62276;3.98;6.16;25/03/16
46;1;"201407";74;658;89029;40478;8.94;6.03;25/03/16
46;2;"201407";504;244;41779;45917;5.38;6.37;25/03/16
46;3;"201407";674;499;67220;89229;8.71;4.06;25/03/16
25;1;"201407";393;41;74743;6351;6.17;2.23;25/03/16
25;2;"201407";873;656;38221;59289;1.95;1.98;25/03/16
25;3;"201407";643;181;34161;93574;5.3;6.26;25/03/16
26;1;"201407";461;443;47861;1124;3.49;7.57;25/03/16
26;2;"201407";620;991;69474;43516;4.64;7.56;25/03/16
26;3;"201407";520;658;5146;52985;2.33;7.46;25/03/16
27;1;"201407";102;806;91569;35876;6.84;1.55;25/03/16
27;2;"201407";942;934;63825;40352;0.3;4.63;25/03/16
27;3;"201407";292;460;79053;40469;1.92;8.77;25/03/16
28;1;"201407";289;828;69155;19579;0.29;5.81;25/03/16
28;2;"201407";779;616;89912;12299;0.32;3.9;25/03/16
28;3;"201407";395;229;15558;53767;5.81;6.71;25/03/16
29;1;"201407";766;822;4897;18273;2.68;8.76;25/03/16
29;2;"201407";576;832;61827;5215;9.43;5.71;25/03/16
29;3;"201407";638;252;49229;52054;9.49;3.44;25/03/16
30;1;"201407";550;682;37771;44064;4.1;0.33;25/03/16
30;2;"201407";154;951;74623;21512;9.23;0.96;25/03/16
30;3;"201407";460;148;5672;73167;4.41;7.5;25/03/16
31;1;"201407";540;760;11378;72103;3.98;6.3;25/03/16
31;2;"201407";17;535;97947;62552;9.41;4.37;25/03/16
31;3;"201407";350;792;66744;39159;0.41;1.93;25/03/16
15;1;"201407";870;605;73038;54336;5.88;6.03;25/03/16
15;2;"201407";798;978;72403;61963;2.98;7.84;25/03/16
15;3;"201407";918;655;47531;8203;5.17;7.62;25/03/16
32;1;"201407";669;309;24962;3305;5.66;8.31;25/03/16
32;2;"201407";136;198;50448;96081;8.09;8.08;25/03/16
32;3;"201407";174;488;52463;4166;8.34;3.18;25/03/16
33;1;"201407";594;191;70524;44723;8.58;0.76;25/03/16
33;2;"201407";968;499;1176;26718;5.78;3.54;25/03/16
33;3;"201407";365;638;14835;26771;8.34;9.5;25/03/16
34;1;"201407";995;815;5305;2777;7.26;3.16;25/03/16
34;2;"201407";422;885;60650;80004;2.78;3.04;25/03/16
34;3;"201407";278;87;12607;93319;6.01;5.37;25/03/16
35;1;"201407";393;369;49909;26385;4.03;7.95;25/03/16
35;2;"201407";490;202;89297;9644;6.58;2.52;25/03/16
35;3;"201407";41;506;94592;52247;7.2;0.36;25/03/16
36;1;"201407";858;891;51119;21118;0.79;3.12;25/03/16
36;2;"201407";905;351;58635;21305;6.06;1.38;25/03/16
36;3;"201407";709;466;44550;18370;4.93;8.43;25/03/16
37;1;"201407";447;595;87395;27997;5.06;3.83;25/03/16
37;2;"201407";521;175;74885;45240;8.48;1.5;25/03/16
37;3;"201407";639;584;96566;13468;7.83;7.12;25/03/16
38;1;"201407";495;327;58036;14767;3.46;6.22;25/03/16
38;2;"201407";393;300;70142;78836;5.93;8.57;25/03/16
38;3;"201407";619;222;60553;73702;7.36;9.12;25/03/16
39;1;"201407";920;787;79813;55504;3.07;2.08;25/03/16
39;2;"201407";485;452;50914;82702;1.85;7.31;25/03/16
39;3;"201407";518;985;31488;30182;5.74;4.44;25/03/16
40;1;"201407";638;286;71473;59921;2.75;5.87;25/03/16
40;2;"201407";735;685;62183;95801;5.45;9.08;25/03/16
40;3;"201407";666;537;97570;25753;1.8;6.59;25/03/16
41;1;"201407";678;176;84186;88694;7.77;3.6;25/03/16
41;2;"201407";754;313;87271;61369;8.34;1.3;25/03/16
41;3;"201407";159;804;22476;79207;9.33;3.13;25/03/16
42;1;"201407";502;243;5502;29445;1.73;4.12;25/03/16
42;2;"201407";545;941;15327;32048;5.52;8.08;25/03/16
42;3;"201407";251;991;40417;51052;7.64;3.02;25/03/16
48;1;"201407";66;130;38136;93959;0.42;3.19;25/03/16
48;2;"201407";43;272;20175;13916;8.49;8.46;25/03/16
48;3;"201407";660;849;76641;23162;8.13;1.5;25/03/16
47;1;"201407";205;354;68902;59779;4.8;1.09;25/03/16
47;2;"201407";45;584;32746;50270;7.97;8.38;25/03/16
47;3;"201407";543;846;18476;35312;3.3;6.7;25/03/16
11;1;"201406";944;982;60777;23431;6.22;6.85;25/03/16
11;2;"201406";529;276;90680;50320;1.62;9.06;25/03/16
11;3;"201406";832;219;50542;8941;9.16;1.67;25/03/16
12;1;"201406";531;686;97584;76657;0.87;6.9;25/03/16
12;2;"201406";849;231;55572;68213;9.15;0.17;25/03/16
12;3;"201406";271;226;75270;86800;5.7;1.97;25/03/16
13;1;"201406";50;13;850;83417;2.71;9.75;25/03/16
13;2;"201406";279;684;50564;1810;0.33;3.51;25/03/16
13;3;"201406";843;184;38788;96259;3.58;3.16;25/03/16
14;1;"201406";182;703;54348;48017;4.83;3.17;25/03/16
14;2;"201406";867;944;90075;97473;0.07;3.9;25/03/16
14;3;"201406";104;876;29804;92641;6.44;8.27;25/03/16
2;1;"201406";865;261;79903;91588;8.25;3.18;25/03/16
2;2;"201406";994;44;1345;85498;1.63;5.24;25/03/16
2;3;"201406";131;166;8179;65395;0.04;4.16;25/03/16
16;1;"201406";486;465;16141;77866;4.43;4.28;25/03/16
16;2;"201406";108;557;21035;14944;9.23;6.76;25/03/16
16;3;"201406";554;234;66429;74377;2.28;3.22;25/03/16
17;1;"201406";442;827;27746;65115;7.29;4.37;25/03/16
17;2;"201406";907;344;59275;34303;9.35;3.32;25/03/16
17;3;"201406";679;870;2405;96899;4.83;8.81;25/03/16
18;1;"201406";834;677;42968;55802;7.23;7.36;25/03/16
18;2;"201406";288;946;47460;2766;6.37;6.72;25/03/16
18;3;"201406";56;869;64340;42117;3.7;2.99;25/03/16
19;1;"201406";37;121;52885;59519;3.85;6.02;25/03/16
19;2;"201406";42;211;61083;18379;3.21;3.54;25/03/16
19;3;"201406";649;931;43591;15833;5.24;9.64;25/03/16
20;1;"201406";374;0;66711;67666;9.99;6.94;25/03/16
20;2;"201406";63;232;52487;9874;8.82;2.19;25/03/16
20;3;"201406";932;137;11743;1140;3.18;9.76;25/03/16
21;1;"201406";527;361;42158;42745;2.06;4.11;25/03/16
21;2;"201406";561;201;8816;21770;5.33;8.68;25/03/16
21;3;"201406";610;468;4172;66392;8.22;9.91;25/03/16
22;1;"201406";372;972;40958;18114;2;7.83;25/03/16
22;2;"201406";679;566;14466;84785;2.59;7.17;25/03/16
22;3;"201406";233;179;18608;76601;5.43;7.31;25/03/16
23;1;"201406";173;206;62606;28078;1.16;3.83;25/03/16
23;2;"201406";393;541;9756;56362;4.44;2.67;25/03/16
23;3;"201406";274;492;28594;86557;8.72;6.57;25/03/16
24;1;"201406";522;952;20251;69889;8.25;4.1;25/03/16
24;2;"201406";853;41;49472;24060;8.35;9.47;25/03/16
24;3;"201406";569;89;16198;46776;0.74;0.27;25/03/16
25;1;"201406";161;128;57211;44018;6.76;2.64;25/03/16
25;2;"201406";513;811;78847;31367;2.67;9.4;25/03/16
3;1;"201406";456;804;16410;83527;3.31;9.1;25/03/16
3;2;"201406";604;854;22648;14360;4.26;9.45;25/03/16
3;3;"201406";198;685;38602;26409;6.55;2.73;25/03/16
4;1;"201406";381;588;37087;7421;4.8;4.26;25/03/16
4;2;"201406";321;465;97021;12963;2.56;5.47;25/03/16
4;3;"201406";748;192;63654;18841;0.52;5.95;25/03/16
5;1;"201406";446;988;10317;73795;6.2;9.45;25/03/16
5;2;"201406";366;164;87008;20771;8.39;3.13;25/03/16
